student_id,total_logins,time_on_platform_hours,%_assignments_completed,avg_quiz_score,forum_posts,days_since_last_login,dropped_out
1092,13,5.38,69.86196544801693,73.1400961458665,3,13,0
1093,10,4.15,93.62195854410156,81.89237059466723,2,6,0
1094,9,2.85,82.67177882255096,71.0230599186391,2,28,0
1095,13,1.59,28.271991327392172,85.74209723918135,4,17,0
1096,12,3.5,84.65718565093677,52.39158996408672,3,8,0
1097,15,4.65,39.37299194374393,53.77009068278126,1,29,1
1098,8,5.75,86.79984332740771,71.63402783539412,4,27,0
1099,7,1.86,80.88819461715228,73.5835305003842,3,15,1
1100,12,2.49,67.00389108316324,65.2293799294371,2,9,0
1101,17,2.55,84.54505212784136,64.62770566630807,3,11,0
1102,9,0.86,64.71734004978259,49.007938968037344,2,8,0
1103,9,7.62,72.98727392302658,25.092155069100933,1,13,0
1104,14,8.11,41.23539173725706,73.36381108512022,3,27,1
1105,9,1.71,64.87601439337605,79.72735659325087,1,1,0
1106,10,10.39,88.47725142318258,58.45794659507289,1,24,1
1107,6,2.92,43.37681363014719,56.71819877617118,3,24,0
1108,6,5.7,86.37247366980966,55.118334613966425,0,9,1
1109,8,5.45,29.62560553441604,59.37222406782007,5,21,0
1110,7,0.23,46.2080832433978,80.09359335137569,3,20,1
1111,11,3.61,63.70426293428811,50.978881921372974,1,9,0
1112,15,1.61,73.07170000069257,74.68204287423507,2,1,0
1113,12,0.46,58.54574640337395,57.53409861448058,0,5,0
1114,10,4.0,57.999857230907025,35.08967969352143,2,10,0
1115,8,5.15,92.14320758871325,59.85070251273375,2,8,0
1116,11,2.13,93.77380350125097,89.59135912556926,2,2,0
1117,12,3.8,61.51209536380978,54.71937301823762,3,18,0
1118,8,7.87,62.117752499017314,61.441799339509814,1,10,0
1119,12,2.91,64.25891397764164,65.12126896769551,4,3,0
1120,12,1.07,100.0,67.96039377738386,4,14,0
1121,7,6.1,70.33924299109998,88.13517774301773,2,25,0
1122,12,2.57,100.0,53.10593879367637,2,26,0
1123,8,2.0,84.64034529794085,65.15941974593804,3,11,0
1124,4,2.75,67.9026953787795,76.37970763390742,1,3,1
1125,5,2.68,57.05224685826833,54.288293500038776,4,14,0
1126,12,0.66,85.58379442821811,66.09638052445821,1,16,1
1127,9,4.25,54.27738727634786,79.7317681302039,1,17,0
1128,9,4.2,62.26973909572173,57.20334097619662,3,21,0
1129,7,2.81,83.17683968742965,62.40162735105161,4,4,1
1130,8,3.96,65.18830763078546,47.726312333038024,4,9,0
1131,11,5.39,62.10094503874858,79.20377710602966,5,19,0
1132,8,4.15,63.841118873499155,67.37829825923166,1,25,0
1133,11,1.93,56.26593990020313,58.618938356760644,6,8,1
1134,11,1.58,78.9892930394896,60.37504670073952,8,17,0
1135,7,11.4,70.72491454646521,64.86467179139937,5,11,1
1136,12,4.23,42.87655877610065,70.01280398448357,6,7,0
1137,8,3.06,60.25066349082031,55.20912330308573,3,27,0
1138,17,4.96,62.65917207835089,56.388640106128605,0,10,0
1139,7,2.14,62.519117512106746,61.05007321096033,3,3,0
1140,12,6.14,81.98183534229909,67.26529829486466,2,8,0
1141,9,2.6,55.95613010218788,89.08901208093141,3,3,0
1142,11,0.52,100.0,52.958939476897186,4,17,0
1143,9,3.21,97.71111164433948,40.20534659073122,1,13,0
1144,7,1.41,97.61472825278196,85.99883190531409,3,13,0
1145,21,2.93,49.32602374385401,51.83130374584606,3,21,0
1146,5,2.64,29.388467763482495,87.01317691518808,5,28,1
1147,15,4.55,63.21861210769456,83.65372580802185,6,27,1
1148,7,9.03,75.8705174522331,73.16450922246278,2,29,0
1149,12,5.73,66.76082417379955,83.23239002730628,4,24,0
1150,11,4.22,59.40353968948388,37.52639605412399,3,22,0
1151,11,3.75,35.180242087929805,44.714343878762286,3,0,0
1152,12,4.32,56.557174532204314,69.26169943025278,2,29,0
1153,7,8.3,65.13839662045451,59.198372040525726,3,8,1
1154,12,4.91,60.09265644470602,53.22423887763095,1,5,1
1155,7,0.53,59.978822390138085,77.11955398873188,3,24,0
1156,8,1.48,54.03425665628529,68.8625751786423,2,17,1
1157,4,6.88,100.0,80.73971771938753,1,10,0
1158,12,4.15,84.168946098973,59.42149909594482,4,6,0
1159,12,8.19,89.12019875259219,64.75358640903536,2,23,0
1160,16,5.49,75.45544282009078,88.09452001671856,5,7,0
1161,7,3.66,43.29804307564493,45.74912034562498,4,20,0
1162,12,3.62,84.76862409376145,63.707335148246905,3,22,0
1163,10,2.12,96.96445134113996,51.88391655403285,5,29,0
1164,9,2.88,99.8811783329478,90.43231257702982,2,22,0
1165,11,1.15,82.47276844068018,100.0,6,2,0
1166,8,1.73,70.01975318318024,68.14803825657938,2,10,1
1167,13,1.39,69.96216870808365,72.3897195428704,2,10,1
1168,11,3.32,80.37569291156886,63.44430621511639,3,1,0
1169,12,2.31,37.17983607604155,62.86486153780078,3,14,1
1170,9,0.74,82.77159118334174,66.25330377866024,3,14,0
1171,16,4.97,60.286291126257964,44.76567793486052,3,4,0
1172,13,2.5,100.0,74.90441671519035,6,19,0
1173,9,6.0,63.99005221289187,50.21948983867894,5,7,0
1174,8,4.75,73.8907411619888,59.69224709657335,4,15,0
1175,16,12.27,72.89439149356917,65.49771561815595,3,11,0
1176,13,3.34,56.15725104731033,53.56776338739806,2,13,0
1177,11,2.15,79.14604199226504,73.96650947393742,2,20,0
1178,6,1.71,76.8418049254197,57.8686331031799,1,12,1
1179,4,5.32,90.45609669176481,80.98345675896965,2,8,0
1180,13,5.68,84.40894886511776,51.931859550340725,3,6,0
1181,5,3.39,73.74294839436067,62.49671139725478,3,26,1
1182,8,4.08,53.62439867851299,48.92181513755943,4,16,1
1183,10,7.01,54.20568835795021,79.73717640158021,0,1,0
1184,9,5.5,100.0,60.33627170950617,1,7,0
1185,13,4.24,71.74293187515873,56.64314003480206,3,25,0
1186,17,1.2,100.0,62.15068514064747,3,12,0
1187,8,1.78,53.63482642647753,63.35722346048546,6,7,0
1188,16,2.57,100.0,71.07971954306747,2,17,0
1189,5,2.69,51.129732627120895,73.08680258106348,3,12,0
1190,10,1.92,61.232284506282596,62.72623868353561,2,22,0
1191,7,1.73,78.84287358417934,64.41343945711641,5,7,0
1192,9,2.78,89.95077185932647,18.396109712012198,3,15,0
1193,6,3.79,83.56159878770197,58.21988490412934,2,19,0
1194,7,4.82,31.737781220386687,86.46027974778876,1,2,1
1195,6,0.68,58.55192708937342,71.73042800327833,2,14,1
1196,12,2.33,47.08953560992405,48.902968599903105,10,9,0
1197,10,0.77,42.37374331210799,59.18723325637173,4,24,1
1198,5,3.35,69.67535445038372,56.04950036241283,5,17,0
1199,7,3.31,27.76856463573131,81.0516326448481,3,29,0
1200,5,3.11,89.99814134330117,79.52924765094754,3,18,0
1201,10,2.77,84.89578624468082,53.28488590885968,2,23,0
1202,7,2.37,100.0,65.14814093960031,3,1,0
1203,9,3.12,48.66709309818057,47.99334715211275,2,20,0
1204,11,4.91,50.63511939396871,55.600770363905866,0,9,0
1205,9,2.51,91.04327362562816,56.153667803032775,2,27,0
1206,10,1.26,92.55586914367579,54.46606613288537,3,15,0
1207,12,4.07,96.97315275185954,70.49306807355458,2,7,0
1208,10,5.7,93.08325560842914,85.23716711371426,3,6,0
1209,14,1.21,74.38290677314694,64.09590092333086,6,3,0
1210,10,1.04,60.798712210688876,49.17581534644074,1,25,0
1211,11,1.17,84.69997997532903,68.12160118857665,3,8,0
1212,8,3.09,61.16297820998047,68.1421084676454,1,1,0
1213,12,9.47,72.10567094883274,62.168782512299416,5,28,0
1214,9,8.51,62.36439534715667,92.88672206961748,4,15,0
1215,7,4.08,75.33265224925499,68.66190531329123,2,28,0
1216,9,1.14,94.84133717929669,73.6073277033808,3,6,0
1217,13,8.44,63.01101533725385,31.366851495910332,2,22,0
1218,10,8.74,59.97232581213683,50.55662960563688,2,14,0
1219,11,1.67,67.87727883255171,72.70863597521345,5,22,0
1220,7,3.39,46.42040112379078,69.2572315314753,1,22,0
1221,12,5.68,83.28240966935796,59.322591115829326,2,4,0
1222,14,7.72,72.33037807141599,71.80347618525691,5,0,0
1223,8,3.03,69.29222411778903,78.90950288355702,3,19,0
1224,9,6.08,76.57305224815637,57.90760368735063,5,4,0
1225,10,4.37,40.52096149962841,55.65498026160464,1,12,0
1226,9,4.2,98.01304897627386,61.16024113136524,3,25,0
1227,15,3.93,59.60703189742911,72.47205785419499,5,19,0
1228,9,9.77,62.504860620671124,56.41107145388171,4,12,0
1229,19,3.53,87.300745439732,77.79377513185439,2,22,0
1230,11,4.76,82.22466836610631,57.769811020540395,2,28,1
1231,9,9.8,100.0,56.60654800895472,3,17,1
1232,11,5.0,50.69653790390366,100.0,3,1,0
1233,7,2.23,51.247025153344445,46.48123820955315,5,26,1
1234,9,3.26,46.082612507538826,76.72577057926122,3,17,1
1235,9,1.81,72.67045016510723,37.90340494646718,2,9,0
1236,12,3.22,64.5884114208097,74.87266547763672,6,2,0
1237,12,3.03,56.09403085374977,100.0,5,20,0
1238,7,2.54,68.68654151207299,80.85563391794088,4,29,0
1239,10,3.93,49.35715800086311,85.07103483944823,3,9,0
1240,10,0.83,100.0,63.558764203119686,5,8,1
1241,13,11.21,56.015360485244706,79.13402658011766,6,2,1
1242,13,3.07,58.577106525851185,68.72986884143123,0,21,0
1243,6,3.4,22.261999174860847,95.38945403823604,6,5,0
1244,11,8.35,37.08971934770889,48.400470311782286,2,10,0
1245,6,4.95,58.23917507701499,82.8122646869115,3,5,0
1246,11,2.49,63.890093714667145,71.41554102887865,5,4,0
1247,15,2.76,84.38762076746119,51.30790293143502,3,29,1
1248,11,6.84,40.08791644118565,60.88310389413423,3,13,1
1249,10,7.48,79.04341494582759,40.9857426331863,4,1,0
1250,8,2.29,82.48373171608173,16.02752779969714,2,0,0
1251,8,8.22,83.53892248771201,47.00668843538854,4,4,0
1252,7,0.9,90.71319561253385,59.1793607322561,1,7,0
1253,15,8.95,46.76159808922899,66.2178120674827,5,9,0
1254,7,4.42,80.82462308021601,45.35325101482196,2,20,1
1255,12,8.15,100.0,60.25095517518136,2,29,0
1256,13,5.31,98.0053963102625,68.5461947314517,6,18,0
1257,13,2.4,100.0,56.35391526496181,3,2,1
1258,12,3.19,74.82006328651589,48.78713656165863,2,17,0
1259,16,2.47,58.16294626203691,54.02980665187406,2,6,0
1260,8,1.95,19.391898228093474,85.04873956551175,3,12,0
1261,7,4.81,45.14524233581017,39.09940537331808,4,13,0
1262,7,0.65,59.491980505245024,82.31528781282289,2,17,0
1263,8,3.05,63.09769718140889,85.48029086895122,5,21,0
1264,13,3.68,54.16493685658861,59.656304324246626,1,11,0
1265,5,0.69,76.79141853605435,71.90215828650048,3,7,1
1266,9,4.34,73.89619795955248,53.286272793529065,2,23,0
1267,7,5.3,70.81905819352437,69.01570564741661,3,17,0
1268,15,4.78,85.70587214070096,98.39662006006529,2,5,0
1269,7,4.73,60.60729023462001,84.06725924730205,6,11,0
1270,4,3.75,91.91978912490731,57.44716719050076,2,2,1
1271,12,1.52,45.92429347608761,45.21166858068476,3,24,1
1272,7,0.16,63.928400961272104,60.59490285919682,4,2,0
1273,9,2.98,76.37085527327913,69.09941290520044,3,15,0
1274,13,2.39,31.62647668954517,75.8241788932726,5,16,0
1275,8,3.68,59.922491195940594,63.361769227800984,3,15,1
1276,7,1.86,84.23497279950419,91.79054478648908,5,12,0
1277,13,7.09,61.45316775632429,65.48895569954499,3,24,0
1278,13,0.88,33.54774593528795,57.86943273379752,2,12,0
1279,11,2.16,52.25314984573238,72.86812511872452,1,23,0
1280,14,2.88,43.09761337779893,75.50082355331232,1,11,0
1281,13,4.82,79.92407798061487,53.557429024617576,0,28,1
1282,12,4.83,72.34574482470359,50.920833837911516,3,1,0
1283,7,6.39,38.77079445572582,40.370669780679734,2,25,0
1284,8,5.79,37.240635493334835,60.66581747576375,2,13,0
1285,13,3.02,55.50286648612331,83.2513735754163,1,9,1
1286,11,6.11,70.62582967221552,74.9917525645258,4,18,0
1287,9,3.05,56.5626547601425,81.8579974353789,4,22,0
1288,12,0.82,77.00453086109599,55.18444772038438,6,21,0
1289,16,0.91,76.31144797720835,62.54922472924513,1,23,1
1290,10,2.81,80.64607553676771,36.41394191462226,3,25,0
1291,12,1.42,41.733320671945336,80.1180253128728,0,28,0
1292,8,3.2,64.48360336083734,85.1411233441039,1,4,0
1293,11,5.91,91.50865434604754,49.00142666300734,8,15,0
1294,9,2.6,56.56270984760801,89.38624137392458,3,4,0
1295,14,0.54,53.72897385381331,61.482661531950356,2,1,0
1296,11,5.03,60.23344646399447,48.75085778616243,2,5,0
1297,18,2.39,59.73178151087119,60.260887237312765,2,27,0
1298,10,2.88,72.4294622434452,74.42634725366068,3,11,0
1299,6,13.33,58.36955442562592,64.19214738223225,4,26,0
1300,8,6.4,29.603822496598475,56.32946487538128,1,12,0
1301,11,7.46,93.70629353197477,73.88487092307824,5,12,0
1302,9,2.66,80.12841889556056,75.26710563754634,5,26,0
1303,5,11.46,72.9816368356983,62.391187811022256,4,20,0
1304,12,1.67,68.11654920889097,59.64862641223607,1,24,1
1305,7,0.83,63.545882002631274,56.81577363276268,6,13,0
1306,8,12.8,54.00066706503179,72.17852848739321,1,18,0
1307,15,0.56,32.44833269404182,40.936524575721016,5,14,0
1308,14,2.41,100.0,53.560465904352334,3,20,1
1309,8,5.09,70.41787214299131,62.56939311406553,3,2,0
1310,5,2.69,37.77784485279943,53.17655394465073,6,8,1
1311,4,2.04,49.47692966159398,68.80964238284241,0,24,0
1312,7,3.54,76.08961018047411,67.45061202217232,1,29,0
1313,8,3.37,75.69063332682576,100.0,4,9,0
1314,6,3.85,55.049858750716304,53.58111138301261,5,28,1
1315,19,7.93,48.44263814127378,64.83284108591373,10,6,0
1316,8,5.3,58.5555768345141,50.64595182954388,3,13,0
1317,8,2.95,31.411669479800132,94.09703734802149,4,16,0
1318,7,4.23,60.486798188430406,90.51830218314969,6,24,0
1319,7,0.07,60.6995222979484,41.48120278215231,2,13,0
1320,12,3.11,100.0,62.53293231170552,3,24,0
1321,7,4.48,60.98630097733824,65.54049309642804,7,9,0
1322,6,1.87,75.0569650246185,59.89719194411009,3,4,0
1323,14,2.47,100.0,57.74181198938956,5,26,0
1324,5,6.42,48.65423173194587,76.56353583443817,4,17,1
1325,8,1.39,57.5061873557846,91.81804856827242,5,28,0
1326,13,6.54,59.21191771121906,77.10582702198579,3,16,0
1327,11,9.84,36.5083993633909,77.96222998844326,3,17,0
1328,6,2.53,64.77001956725192,59.67750277466625,6,3,0
1329,8,1.41,93.26783125449832,80.26007812957215,1,19,0
1330,5,1.95,86.9110872291244,80.21071686417555,3,0,0
1331,8,9.38,93.64544901319078,57.88042295984891,1,12,0
1332,10,1.34,57.323972077079375,61.50366736973007,2,28,0
1333,11,1.42,47.41636128238889,41.37166095190015,4,23,0
1334,8,0.55,100.0,44.71128206685495,2,9,1
1335,15,2.43,74.29545436983697,58.494005490329954,3,27,0
1336,7,3.94,37.75250591938098,48.95338404693835,2,14,1
1337,12,8.55,100.0,77.0661872825358,2,23,0
1338,10,2.61,68.20040077322695,62.61544435813546,4,23,0
1339,9,4.98,11.052674631195643,72.98863250896076,1,4,0
1340,9,1.99,99.09057737954774,46.688301017364935,2,25,1
1341,9,1.19,23.792678233954604,84.48143723396977,2,17,0
1342,6,7.78,75.7683294275759,72.3435105282244,2,3,0
1343,17,3.86,86.84889401662102,71.06696544326488,1,0,0
1344,11,5.28,83.62787560220224,79.20291159521031,2,9,0
1345,10,3.77,100.0,69.7815504672219,5,16,0
1346,7,0.8,90.34253584210211,49.79889111089461,4,27,0
1347,9,6.39,100.0,74.40339229226447,4,25,0
1348,6,1.88,68.14025433951495,53.188778256517175,3,2,0
1349,7,4.79,61.72768988940864,68.16334849920726,3,3,0
1350,7,1.25,63.066948521765894,53.40761370691821,0,11,0
1351,13,1.34,97.4729514340186,89.93324641301662,2,26,0
1352,11,2.01,57.21242433035329,75.04482429859331,1,27,0
1353,9,1.6,86.94808416985077,80.11163781859018,1,10,0
1354,9,1.14,52.8019013364504,53.61145558457659,5,2,0
1355,10,12.58,53.16356393619552,69.48363015936067,3,27,0
1356,13,3.43,93.68569194065125,67.85303150487185,1,10,0
1357,12,0.7,78.73331700324997,66.65482470721632,4,2,0
1358,7,1.2,26.80716468643123,35.93861933195263,5,23,0
1359,13,1.69,52.92369866576324,94.46423183556449,2,3,0
1360,12,2.28,18.582902099337552,64.42303414245035,1,2,1
1361,10,5.55,62.48943480395887,72.52714287431449,4,24,0
1362,5,3.94,64.53148360774713,45.27883464382161,5,11,0
1363,15,3.36,60.51917719124552,86.9562770456402,5,11,0
1364,8,0.87,94.129852369425,85.69091181867705,2,16,0
1365,10,4.91,78.26108063572276,77.81566012206746,5,23,0
1366,13,0.81,100.0,69.09272514069252,4,20,0
1367,10,2.87,80.68237623877114,100.0,4,29,0
1368,13,4.14,81.05046465732923,79.74647734716459,3,7,0
1369,13,4.25,75.4398824908272,44.50816684979232,0,9,0
1370,8,3.75,64.61973342303584,68.36730138410394,5,15,0
1371,10,3.87,57.007022680408014,73.75625215494514,2,18,0
1372,3,3.64,65.30033035911875,66.57576173398678,5,14,0
1373,10,1.01,66.21843584270258,73.59657374271217,5,21,0
1374,14,0.96,68.11582833021012,86.61850078118815,2,10,0
1375,7,5.96,82.71974282730916,62.170181457377694,5,29,0
1376,12,6.02,76.00147009334589,59.30145631511664,5,6,0
1377,11,1.32,59.66143478275663,48.717304659879005,2,23,0
1378,6,3.79,55.23711862321848,37.010956621160275,6,6,1
1379,13,4.38,74.48556562181419,60.31634303305833,2,22,0
1380,12,3.36,51.465219243992856,54.84069954870361,3,17,1
1381,13,6.57,61.46238864658592,61.9005351679623,3,18,0
1382,12,2.34,59.37309019230085,56.22162226487959,6,15,0
1383,16,2.51,100.0,48.88351807118748,6,21,0
1384,4,6.61,44.516419684339986,56.742691040122466,2,2,1
1385,13,1.04,54.147265121054026,72.6952389617693,1,24,0
1386,13,5.8,58.888464662435894,56.971239070831764,4,24,0
1387,8,8.8,60.9606430361345,62.16997198429551,3,5,0
1388,16,4.83,89.99617967258209,96.41977179659227,2,0,0
1389,11,3.17,64.91224185794009,81.12756098425976,4,0,0
1390,8,1.08,43.516058785176966,68.41783940768039,1,14,0
1391,12,3.78,98.61828161995449,68.91480395480477,3,19,0
1392,12,1.82,75.27278001682258,54.3453387781056,2,10,0
1393,8,2.66,78.41047122567242,58.7012851652714,2,9,0
1394,9,4.33,83.01673673771765,60.84068622869522,5,23,0
1395,8,1.61,45.35917466478337,66.57510822338203,2,2,0
1396,16,1.24,69.86238133998933,64.33825988492312,1,3,1
1397,9,2.16,86.42495588553454,48.07332116142695,3,11,1
1398,4,8.16,57.19460589327031,73.94063235684185,0,26,0
1399,6,4.39,76.13321280237979,56.39760265590711,3,5,1
1400,9,1.8,80.87037098728044,93.83518756499967,3,26,0
1401,7,1.97,40.80087830704581,83.74445471255217,1,24,0
1402,13,7.2,49.35106820447784,40.07671087337066,1,19,0
1403,13,0.95,24.30446728506905,61.2018522769016,3,18,1
1404,12,8.05,74.53467603702406,89.12424737895626,6,25,0
1405,9,1.56,100.0,74.94051906995952,3,25,0
1406,8,7.83,56.15633798967372,66.33610067419599,4,15,0
1407,8,5.93,66.146250915711,30.121512140782997,4,24,0
1408,7,1.4,90.26646909839435,61.73649125298914,2,22,0
1409,9,5.32,75.31751291063135,68.15543427123372,2,24,0
1410,6,0.74,50.52619641116316,34.16041416960871,2,26,0
1411,10,6.74,100.0,74.20065209049326,1,9,0
1412,10,1.37,73.94648484467727,54.47233208942667,3,5,0
1413,11,6.75,65.35568734710517,69.51945617459845,2,19,0
1414,6,1.01,67.01114844518334,66.97739263221672,3,4,0
1415,10,1.45,81.81737780955753,61.16858520527202,1,9,0
1416,8,9.4,57.73226991572951,76.87353302416764,3,11,1
1417,13,4.73,100.0,69.2193101636078,5,17,0
1418,9,1.58,95.17266681006348,100.0,2,2,0
1419,13,4.06,70.16959554872965,91.6687089568418,1,4,0
1420,11,4.0,71.2321877275462,49.81329503020327,1,28,0
1421,7,2.78,53.079165605411916,82.80224035133077,6,2,0
1422,11,3.97,57.25321197245637,53.950516967004376,7,2,0
1423,10,7.26,47.29207318347559,47.38532245257012,0,8,0
1424,6,5.82,65.91850934422284,42.85816092630964,0,3,0
1425,9,4.88,71.24687039912035,59.62766111041383,1,29,0
1426,3,1.54,38.19844519751184,80.08807953112432,1,19,0
1427,12,1.0,83.77823643593997,67.37540228351263,3,16,0
1428,7,3.15,52.58234558266011,72.6268825422258,4,27,0
1429,7,5.91,78.2362344745596,16.593920235998716,3,6,0
1430,9,0.44,86.14500404280238,61.56474758842669,3,28,0
1431,13,2.28,96.14107815606843,49.212688173245745,2,25,0
1432,8,4.65,91.94106844950156,41.30028614008431,5,12,0
1433,13,7.94,100.0,46.94212367910794,3,24,0
1434,7,3.14,86.30978664599354,66.06387546054229,5,27,0
1435,10,2.15,73.35448099275918,74.86641362817,2,23,1
1436,14,3.36,60.5465220412014,51.34403474571206,2,11,0
1437,9,4.89,67.61124234725864,73.83629112461897,1,17,0
1438,13,0.66,100.0,77.24618596485672,4,21,0
1439,10,1.48,66.04317452462682,69.94427351597213,4,25,0
1440,16,1.64,69.89710944523546,52.12612816305158,2,25,0
1441,16,2.51,99.52446008989315,57.53988638596345,2,14,0
1442,10,6.97,65.33355747927007,69.91662754858591,5,4,0
1443,10,1.36,54.10389309028021,54.26469437857185,3,23,0
1444,6,1.91,92.66370828145016,74.69962485099622,2,0,0
1445,19,0.96,53.44982654951354,48.38007867964427,4,8,0
1446,12,2.53,78.07634787695748,70.71426333818113,4,8,0
1447,9,2.72,74.57658718357938,78.60408979549685,0,12,0
1448,12,2.89,76.31479127141587,67.87196153342104,7,10,0
1449,8,13.79,21.604871675274623,50.14271301128516,5,27,1
1450,9,5.87,85.60933577293602,40.54348810508845,2,22,1
1451,13,3.24,68.81010067039057,48.390877175531074,2,23,0
1452,9,4.83,82.32565824654414,72.310862800927,3,28,0
1453,5,2.06,80.01586702454078,61.91059156266251,5,8,0
1454,9,12.04,76.31862015658649,55.99215899029283,2,28,0
1455,11,6.06,62.056402451309445,70.96602865498505,2,4,0
1456,9,5.49,62.27715952522933,35.21057852464843,2,13,0
1457,10,8.12,68.91412564956191,61.06780190419128,4,26,0
1458,10,10.14,73.42946380895258,48.39909112740365,7,29,0
1459,18,1.4,61.51999019463586,44.74200505036603,3,15,1
1460,15,7.48,88.85872815514517,57.28129310239162,4,1,0
1461,11,4.58,63.44313917900054,100.0,6,29,0
1462,13,4.12,50.40297522466838,74.48217062656367,2,14,1
1463,12,9.3,81.90471091966168,48.041021551693746,4,29,0
1464,10,1.51,100.0,83.16377070972506,0,16,0
1465,9,3.28,46.64895809566033,45.39996153535309,2,4,0
1466,15,2.95,67.49368217109284,87.75955967383578,3,23,0
1467,14,4.53,91.27800546659051,51.77709036871732,3,9,1
1468,10,4.68,81.39676751289927,66.64304472448025,6,14,0
1469,11,7.27,82.42480784264683,96.2844288310337,3,19,0
1470,19,3.51,70.60969609348582,59.74442591553848,5,3,0
1471,12,9.81,16.83995228860907,92.56615422950588,3,3,0
1472,17,4.9,75.15704765836489,63.9179618573563,3,23,0
1473,13,1.37,77.46965300594266,63.693421919622054,2,28,0
1474,11,2.11,92.5167860345846,51.708849770634764,2,6,0
1475,12,5.48,54.98064604393538,86.18621796827497,2,28,0
1476,16,4.67,100.0,57.565896390004056,2,26,0
1477,11,4.48,63.791082695180656,93.5773559026412,6,0,0
1478,8,10.78,60.34725257731197,55.58336448299569,3,25,0
1479,9,6.76,55.58467506903041,58.17049384955,0,21,1
1480,6,2.46,90.9265723139255,80.05932025086422,3,19,0
1481,5,3.02,48.080151311643945,63.37284022358581,5,1,0
1482,5,2.36,82.63852824590319,69.32639652795973,4,18,0
1483,12,1.66,53.84868370545734,45.364979168943194,3,3,0
1484,6,11.29,69.11683810417465,66.65305474019455,0,25,0
1485,20,4.64,39.506918870174445,70.56600997504314,3,22,0
1486,16,1.18,85.7075341876047,90.86443171150188,4,0,0
1487,3,9.19,66.99919455180343,57.82360400157949,4,0,0
1488,11,1.87,81.14860574942509,70.06248519903544,4,2,0
1489,8,4.06,66.42162008426213,83.15331547275734,5,17,0
1490,11,3.63,80.55495818782988,65.63936606633409,3,2,0
1491,8,0.84,69.07780946104353,81.2925516096688,4,2,0
1492,8,0.47,84.81278097717025,100.0,2,26,0
1493,9,5.92,80.67572281840081,65.44378140093609,3,12,0
1494,7,7.81,73.92484757876991,84.85445252832395,1,0,0
1495,5,4.25,51.99707237612209,72.72263289310175,3,12,0
1496,8,16.14,61.25218222296481,77.86169582264826,1,21,0
1497,5,2.0,54.55574849322883,75.57518856869957,3,23,1
1498,13,0.63,98.57389232946414,80.99748972064413,3,4,0
1499,10,4.74,85.60717698392197,80.00436605780446,1,16,0
1500,8,1.47,70.75496518397607,63.94596448734994,1,10,0
1501,10,3.27,58.75700541801394,56.66034310675414,6,9,1
1502,11,6.86,54.2045749117002,71.38063371884763,5,26,0
1503,13,2.21,72.44950322096808,43.20358093157201,2,22,0
1504,6,3.27,100.0,74.27933261147645,2,26,0
1505,9,7.56,70.1186099619569,76.18817752319657,2,14,0
1506,12,2.95,94.03840505997624,62.317128440885924,3,12,0
1507,12,4.74,75.51326913469036,65.66270740474044,4,9,0
1508,11,5.17,81.25148340729704,78.67788717285089,0,8,0
1509,8,2.97,60.48165386679641,76.20720687264453,4,27,0
1510,9,3.05,66.05864994779073,78.90183732528212,5,6,0
1511,9,3.37,53.38388190302534,76.6550444377592,2,24,0
1512,12,2.01,76.09167346160312,66.59455174510109,3,9,0
1513,12,4.57,65.13154494892102,64.77689255763546,2,8,0
1514,12,2.05,77.19771133132137,71.33491700034527,1,12,0
1515,14,2.29,50.295802427584775,86.8023960563858,2,15,0
1516,10,1.5,79.11455228992094,68.96411347222863,3,1,0
1517,9,7.97,73.37805784858227,84.57737856498096,3,7,0
1518,8,1.02,72.7373923588357,34.50875967751756,4,27,0
1519,14,10.96,77.78751599749721,69.82417952747072,4,22,1
1520,16,3.13,65.24798235192748,66.23966809798503,6,27,0
1521,13,2.47,100.0,40.01288906088217,1,6,0
1522,13,1.5,79.36891465757611,42.27194196539598,5,1,1
1523,13,1.64,72.10223954240746,71.91980937330783,5,0,0
1524,8,2.04,84.83948405663715,66.60694677959377,3,3,0
1525,13,18.96,59.574806147004196,76.85699874746764,6,22,0
1526,14,2.04,58.91258667634584,26.047906934244516,7,5,0
1527,8,4.83,86.00737360584647,81.04120647097582,4,25,0
1528,11,2.84,87.78286055134741,81.15191737948477,3,1,0
1529,12,11.56,93.83502251115996,44.2511077171538,5,6,0
1530,9,4.01,41.49661877243155,86.11993288167221,3,9,0
1531,13,1.19,67.47221892767057,91.85613460275513,6,26,0
1532,12,2.34,76.59261656390579,44.99530465096701,1,8,0
1533,11,14.44,84.40628850348862,66.61465500704293,1,1,0
1534,7,6.07,80.5316595832603,67.97282891426599,2,25,0
1535,6,3.3,52.9784476464836,38.035402891448676,3,14,0
1536,14,1.56,80.2951379552765,60.04940325480068,4,26,0
1537,12,1.72,76.42470951788846,86.06155152807654,3,14,0
1538,8,1.36,76.37030577561356,52.100383766685084,4,20,1
1539,7,0.78,48.07116712117975,92.42993192044108,2,15,0
1540,11,5.8,51.31068660329507,70.52822158626947,0,26,0
1541,10,5.1,100.0,53.12936461978981,2,1,0
1542,8,3.78,89.72225082872927,65.67682951075291,3,16,0
1543,18,8.71,68.74059899445328,43.048105127291606,2,10,1
1544,15,5.66,69.08223698514695,71.42352422024528,3,22,1
1545,11,0.95,100.0,62.116087816612456,3,17,0
1546,4,3.41,70.90667035323732,58.60686649611394,4,21,0
